epoch,accuracy,auc,loss,val_accuracy,val_auc,val_loss
0,0.5114504098892212,0.5092943906784058,11.305941581726074,0.469696968793869,0.5316804647445679,4.895041465759277
1,0.5229007601737976,0.5354583263397217,4.329553127288818,0.5,0.3820018172264099,3.2002716064453125
2,0.5114504098892212,0.5530563592910767,3.315139055252075,0.5151515007019043,0.5858585834503174,2.7723615169525146
3,0.5687022805213928,0.6135714650154114,2.7945919036865234,0.6363636255264282,0.6230486631393433,2.6656646728515625
4,0.6183205842971802,0.6070449948310852,2.7166249752044678,0.5909090638160706,0.6680440902709961,2.638530731201172
5,0.5992366671562195,0.6111823320388794,2.634556293487549,0.6212121248245239,0.6528925895690918,2.610675811767578
6,0.5877862572669983,0.6201270818710327,2.6434783935546875,0.6060606241226196,0.6841138601303101,2.5862348079681396
7,0.5992366671562195,0.6161645650863647,2.6329808235168457,0.6363636255264282,0.6978879570960999,2.55751895904541
8,0.6450381875038147,0.6664238572120667,2.5904788970947266,0.6363636255264282,0.7575757503509521,2.5355098247528076
9,0.6908397078514099,0.7291533350944519,2.519686698913574,0.6515151262283325,0.7130395174026489,2.515528678894043
10,0.6641221642494202,0.715634286403656,2.4934208393096924,0.6363636255264282,0.7015610933303833,2.4937961101531982
11,0.6335877776145935,0.6780782341957092,2.503788948059082,0.6515151262283325,0.75022953748703,2.4604687690734863
12,0.6259542107582092,0.6765048503875732,2.486781120300293,0.6515151262283325,0.7520661354064941,2.440426826477051
13,0.6717557311058044,0.7189557552337646,2.425535202026367,0.6666666865348816,0.7897152900695801,2.3990232944488525
14,0.6832060813903809,0.7653108835220337,2.3820738792419434,0.6515151262283325,0.770431637763977,2.377845287322998
15,0.6870229244232178,0.7595128417015076,2.3753745555877686,0.6515151262283325,0.7653810977935791,2.360334873199463
16,0.6603053212165833,0.7299982309341431,2.373591661453247,0.6666666865348816,0.7589531540870667,2.3380212783813477
17,0.732824444770813,0.7940388321876526,2.3104546070098877,0.6969696879386902,0.797520637512207,2.2939937114715576
18,0.7290076613426208,0.7945341467857361,2.285822868347168,0.6515151262283325,0.8255280256271362,2.2858633995056152
19,0.7022900581359863,0.7969232797622681,2.273141622543335,0.6666666865348816,0.7607897520065308,2.265284538269043
20,0.7175572514533997,0.786346971988678,2.2649190425872803,0.7575757503509521,0.8388429880142212,2.2172691822052
21,0.7824427485466003,0.837626039981842,2.1747989654541016,0.7575757503509521,0.8319559097290039,2.171846628189087
22,0.7519084215164185,0.8316240310668945,2.162128448486328,0.7575757503509521,0.8195592761039734,2.169776439666748
23,0.7519084215164185,0.8561564683914185,2.1114234924316406,0.7878788113594055,0.8585858941078186,2.1158807277679443
24,0.7748091816902161,0.8662082552909851,2.086960792541504,0.7272727489471436,0.8356289863586426,2.124014139175415
25,0.7557252049446106,0.8310704231262207,2.111562967300415,0.8333333134651184,0.8663911819458008,2.072180986404419
26,0.8320610523223877,0.8995687961578369,2.0081496238708496,0.8030303120613098,0.839302122592926,2.0945379734039307
27,0.7862595319747925,0.8837189078330994,2.0363974571228027,0.560606062412262,0.7640036344528198,2.324610948562622
28,0.7557252049446106,0.8405687212944031,2.060636520385742,0.7727272510528564,0.8494031429290771,2.03271484375
29,0.8244274854660034,0.9014043807983398,1.9972143173217773,0.7424242496490479,0.8640955686569214,2.024477481842041
